Organization,Mission,Families,Educators,Workspace
Rhode Island Credit Union,0.19685577602258109,0.23391800231071913,0.2094788763977019,0.16816786860844235
Hopehealth Visiting Nurse,0.03203809980582739,0.06847526740519028,0.06943579376154685,0.06033664414226769
Paul Cuffee School,0.23680344700288591,0.24802113195019526,0.2148422847094913,0.22518322950882985
Hope of Life International,0.04107162409890219,0.0701699187213718,0.06982406113373363,0.06924861780616132
Ocean State Credit Union,0.17228066033275158,0.2167294711211516,0.20807126680999433,0.16282975514851317
International Union Operating Engineers,0.17881844780602196,0.21589738186497565,0.20082367827803893,0.15731257771133988
The Arc of Blackstone Valley,0.03476594145232559,0.048989709191081476,0.04708850561286593,0.04757711640345885
AccessPoint RI,0.08800446815752894,0.12090644561208619,0.12424897848045646,0.11214834115877315
Rhode Island Carpenters Health Fund,0.17984534500925375,0.21695512876790168,0.20178869726564352,0.15817368014791533
Rocky Hill Country Day School,0.06022541379628932,0.06969063559910449,0.05898758632297185,0.08336625358869831
TIMES2 INC,0.14579501675436424,0.19109159091970096,0.14659980189308397,0.14055316518933303
Dr Ralph and Marian Falk Medical Research Trust,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
South County Home Health,0.06345276083028906,0.10106428921089783,0.08495197969989687,0.06009986256947153
JAMES L MAHER CENTER,0.15455423880006436,0.18709558169981466,0.15901576292738395,0.13782723027006594
Trinity Repertory Company,0.08742507771034691,0.10906505140522194,0.06963124359545503,0.09019159157077983
Centreville Savings Bank Charitable Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Rhode Island Quality Institute,0.06153754938528033,0.10341022029164837,0.08841449301780091,0.0613126283349501
International Brotherhood of Electrical Workers,0.13597364371601173,0.1727448883525815,0.16215024049772653,0.12333111118816986
International Tennis Hall of Fame Incorporated,0.17005229104760977,0.20093348428608937,0.190563643187176,0.18331452914021118
Eugene Higgins Charitable Trust,0.3865976446567335,0.39643163024351047,0.35629212908663965,0.3693135285743866
N H C C Medical Associates Inc,0.11873536867369339,0.16923684353525514,0.13893506621547624,0.10443147034954314
Hopehealth Massachusetts Inc,0.09782465661435635,0.1293675350136052,0.12876015881052338,0.1063495549022957
Citizens Charitable Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Child & Family,0.0741494445392934,0.11603875981128042,0.09680292273882185,0.08894347739069586
Learning Community Charter School Inc,0.05854830237167474,0.07785638923175808,0.05377078078158004,0.07214366350256829
Community Action Partnership of Providence,0.10792183243871833,0.15538499619763457,0.1181753791080028,0.1052780307023019
United States Sailing Association Inc,0.12455845318198988,0.15932248776582836,0.13196418606141158,0.1280955885063212
Pascoag Utility District,0.37042646738501794,0.4026618271515179,0.3847628531778159,0.3465369368918768
Scandinavian Home,0.04073838926124462,0.0837860414712166,0.06695888355234103,0.05320717116979612
THE HIGHLANDER CHARTER SCHOOL,0.04357028460304535,0.08500932504602055,0.05617438427147803,0.05045622743271816
"Westbay Community Action, Inc.",0.09013639507240057,0.12785268296391217,0.1081176623551382,0.07998564299787925
RHODE ISLAND ZOOLOGICAL SOCIETY,0.09910410056635544,0.1262918725830564,0.11075828514807862,0.1160510655949939
Newport Hospital Foundation Inc,0.14080114402427435,0.19256213913588427,0.1567672096186029,0.12545513575043155
Provport Inc,0.3303451994450539,0.3691235220290747,0.35323651390650446,0.32356244743603213
Melwood Hc Fringe Benefit Tr,0.19498976877960095,0.23203201774275362,0.212018667643471,0.15680219622079672
Carter Family Charitable Trust,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Living in Fulfilling Environments L I F E Inc,0.06850148096347863,0.11025442202130176,0.08330399120190901,0.07643226547141069
Mount St Rita Health Centre,0.12810339013169925,0.1557767490293943,0.13813392615353737,0.12710738989320103
Inter Con InterCon Security Systems Inc Employee Benefit Tr,0.15978554129032851,0.20912046783738492,0.19341572989665268,0.1419207677783897
Rih Ventures,0.16383893963783258,0.21336474457130616,0.1930512304656271,0.16973926836750586
The Cove Center Inc,0.11962181619209711,0.14961815602318163,0.12478268132522596,0.10362656349778232
Homeownership Affordability Trust Fund,0.28992540812895495,0.3333572341654557,0.30929915638970473,0.265063207462076
Providence Country Day School,0.11900618311349498,0.13202845252772633,0.10273504053816851,0.12735158180562645
Gateways To Change Inc,0.05573849221876581,0.09413035649947565,0.07585033773510663,0.06378203797045823
Richard and Ann J Prouty Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
RHODE ISLAND PBS FOUNDATION,0.05753542251597221,0.097667397198131,0.07654758398946249,0.07961788536584913
Middlebridge School Inc,0.06772811003577317,0.10161932701901621,0.06334600796469259,0.08711299516988724
St Marys Home for Children,0.050694942304639334,0.07723260219081474,0.06937568599118638,0.0721034264965823
Tides Family Services Inc,0.08072584826937246,0.11657498239061537,0.0985965047494205,0.08245781606611369
Jewish Alliance of Greater Rhode Island,0.09978278759385695,0.13816314716785283,0.11607440283123516,0.1192617934174196
Carelink Inc,0.045288881720859986,0.08339130687512031,0.0725467581867657,0.05391983454321092
C H I L D Inc,0.11171317642941736,0.10762990572770492,0.09962529885566629,0.10454678194579325
Kurt and Gina Conti Family Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Bridges Inc,0.06521485660214354,0.1035541442857063,0.08427650036441192,0.07791972041453799
University Medical Group Inc,0.12400458323528107,0.1704857035387588,0.13062922542396593,0.1177121833267516
The Saint Clare Home,0.12153469246783377,0.14593771926175225,0.14067195342414085,0.12538463752387985
Rhode Island Public Employees Health Services Fund,0.16300999835509744,0.20109027043115935,0.1859966500912409,0.14445825629270181
Father Flanagans Boys Home,0.11394255442808532,0.1010160516399613,0.12383215296269823,0.1301473886910962
Blackstone Valley Community Action Program Inc,0.1007217390003935,0.13584448406515937,0.11284632137405881,0.09032961706970388
"Narragansett Council, Boy Scouts of America",0.08658142517546064,0.09069641547924745,0.09734594581351375,0.10375220273561592
Ocean Community YMCA,0.051319355799160804,0.0659523028929837,0.06384937998450901,0.054636989709031636
Spurwink RI SpurwinkRI,0.14741539718659735,0.16542170586514837,0.1278483004712655,0.13330859407460782
Oshean Inc,0.09445049747251055,0.15303484441677606,0.11410352515166688,0.0898791240692084
Linn Health & Rehabilitation,0.12241889073005097,0.15056837416588442,0.13555653722675987,0.10672697181054669
Harmony Hill School Inc,0.06175546136752663,0.10020932047943487,0.069757039287772,0.0718883524145063
"Wood River Health Services, Inc",0.11310373092834047,0.16100663247344182,0.13648504887658985,0.10697633530799233
DORCAS INTERNATIONAL INSTITUTE OF RHODE ISLAND INC,0.0935800482567638,0.13681875079191907,0.0999021506790081,0.09888868386764549
Kinglsey Gillespie Charitable Trust,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Amos House,0.08025802616593991,0.10380811617337216,0.09694749046508877,0.08166782359604086
Proprietors of Swan Point Cemetery,0.15866843215362536,0.2092790850866567,0.20130286022797483,0.1626002749358264
William M Wood Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Hattie Ide Chaffee Nursing Home Inc,0.05617178386526611,0.08579718159959415,0.07521988811865965,0.05589369656112064
Karing,0.09087176842260247,0.12155167691314128,0.11295340626988815,0.08839976892027124
Northern Rhode Island Collaborative,0.1535429918743484,0.19043465729676723,0.15586879013808974,0.14675695251954501
Big Picture Company Inc,0.07326986180370909,0.10644048803367745,0.07217922127330523,0.07688483969648874
Textron Charitable Trust 540 008,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Newport County Community Mental Health Center Inc,0.09476090013803096,0.15980272789896732,0.12122639724601614,0.09249247466674881
"Naval War College Foundation, Inc.",0.14381682650151084,0.1827194953522372,0.14872728321399464,0.13872978973472339
Ocean State Research Institute Inc,0.1659038349108748,0.19865745613008923,0.1614713231324345,0.14779342072808044
The John Clarke Retirement Center,0.13438216828441873,0.17002425981488223,0.15459873366674137,0.13490323526716552
Ocean State Job Lot Charitable Foundation,0.1713373847458799,0.18159490239744025,0.16665243818637998,0.15802922458246138
Brown Broadcasting Service Inc,0.1252755036036065,0.151674881042121,0.1055136225179697,0.11990594759596085
Sargent Rehabilitation Center Inc,0.13943055215196776,0.1575398954375986,0.13287804290187777,0.11950885733579697
Rhode Island College Foundation,0.13122186575237482,0.17345643583155057,0.12402136512191098,0.1223949271783572
PROVIDENCE COMMUNITY LIBRARY,0.09179860626302161,0.13813002497726468,0.10869399685851822,0.10003895956367947
United Food and Commercial Workers Internatinal Union,0.16982932832101827,0.21344141832998598,0.1970529572365779,0.15475295610318118
East Side Housing Corporation,0.21250010120090757,0.23869675519502875,0.23648394192980404,0.18999469081691023
Ocean State Assisted Living,0.10281027371592721,0.14141943649415678,0.12738494898483843,0.10631633124806716
International Charter School Corporation,0.06447268319690658,0.08847490811049818,0.052796532936374874,0.08097823075326549
Providence Public Library,0.12223708304085035,0.1653081847292579,0.1278781013497805,0.12016017367390464
Samuel Freeman Charitable Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Newport Restoration Foundation,0.16753600779239208,0.20166379670718648,0.178828607065169,0.1678525890681981
Ocean Community United Theatre Inc,0.1241825633860234,0.1445243487810478,0.11605237739802043,0.1310513010236246
College Crusade of Rhode Island,0.2065811435996423,0.21266300944937977,0.17907632724484235,0.19011924173410222
Coastline Eap,0.11295700912774076,0.14999272150747545,0.12394431137291506,0.09127471526098696
Misquamicut Club,0.16334501166447957,0.18077546751141693,0.1823674203771668,0.16464805561145723
Blackstone Academy Charter School Inc.,0.05617154999739682,0.08886197004101926,0.056113549397482254,0.06814180910294021
Episcopal Housing Foundation of Rhode Island,0.14283768329540114,0.18104781371157852,0.1520610637633002,0.12465962818048903
United Cerebral Palsy of Rhode Island Inc,0.06903486289199923,0.10147870312526952,0.08529294571134638,0.07984709654346656
Sail Newport Inc,0.13345114377803846,0.1618822173202361,0.13901139475507895,0.13527348528062932
Rhode Island Blood Center,0.15264864652648724,0.1835305124896529,0.1852201366477786,0.16232800478253484
Jammat Housing and Community Development Corporation,0.38327008640440696,0.4156394360223299,0.4012424985813525,0.359881778214865
Memorial & Library Association,0.12491746724653463,0.1570957231608785,0.1313997519089749,0.15441428201903085
Salem Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
The Norman and Rosalie Fain Family Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
University of Rhode Island Research Foundation,0.18138414154895477,0.22920728617888064,0.19473350410086598,0.17162066588750458
L G Balfour Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Care Transformation Collaborative of RI,0.10248386911851604,0.1421627263142049,0.1242954200357963,0.10062750318218339
Mvm Inc Employee Benefit Trust Fund,0.13970570383074699,0.16283705357858247,0.16192782324816002,0.11143001743810632
Providence Plan,0.1514308349876914,0.18996560536676865,0.17559107772858185,0.1507699878689145
Beacon Charter School Corp,0.12151330886245426,0.14861146224798594,0.10435146210158042,0.1307181973674849
St Michaels Country Day School,0.074721685063873,0.09091636614083387,0.06883003571587865,0.08999394040218212
Charles G Woodward Tr Uw,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
AIDS Care Ocean State Inc,0.11326296268106673,0.14448074051038107,0.1343099802755383,0.0997406628187103
American Academy of Addiction Psychiatry,0.13872125960520587,0.17344078257062712,0.1486331656173906,0.12893045571890638
Riverwood Mental Health Services,0.08694553607219069,0.13036426213730223,0.11269332747650951,0.07927742229162749
Consortium for Advanced Studies Abroad,0.2148965520296796,0.24328082566827303,0.1951661122710503,0.2057158005445362
Washington County Regional Planning Council,0.1613754876962601,0.2209095068575525,0.17914195291533064,0.1548694919699518
Halcyon Center Bahavioral Associate of Mass Inc,0.18758890836373054,0.19924924684852596,0.1853222558796932,0.17688185634859266
Jeanne Jugan Residence of the Little Sisters of the Poor Inc,0.33086919443979346,0.3264390834923826,0.3429098519932078,0.3263282123953791
Dexter Credit Union Inc,0.07146372824542635,0.10961364691067066,0.10484532523700985,0.07085360197357127
Rhode Island Philharmonic Orchestra & Music School,0.21132038829879718,0.22737205159094354,0.21191749734016774,0.21750617216466872
Bethany Home of Rhode Island,0.10175364401080766,0.14333367952348697,0.11988363869759844,0.09221008071931724
"Save The Bay, Inc.",0.18460002418328514,0.21810104575376366,0.21395062460349845,0.20080227300821585
Miriam Hospital Foundation,0.08258576902763726,0.12639568885369612,0.11802926240269429,0.0975481852646779
Tamarisk Inc,0.24352599392982532,0.28386641358236153,0.2729112298021683,0.2457750852522872
Church Community Housing Corporation,0.12346414663535166,0.1641611637587862,0.14783653731715918,0.10370846241003917
Trimix Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
